incident_datetime,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type,,month_of_year,day_of_month,year
09/11/2006 06:55:00 AM,1800 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,6,Monday,Other,,09,11,2006
09/12/2006 04:44:00 PM,7200 Block SEAMOUNT CLS,CENTRAL SAANICH,BC,48.4693079,-123.3326765,16,Tuesday,Traffic,,09,12,2006
08/29/2006 12:56:00 PM,2600 Block LANCELOT PL,CENTRAL SAANICH,BC,48.5982309,-123.392674,12,Tuesday,Other,,08,29,2006
08/20/2006 02:08:00 PM,1100 Block MARCHANT RD,CENTRAL SAANICH,BC,48.5724603,-123.4534598,14,Sunday,Other,,08,20,2006
09/01/2006 07:48:00 AM,8300 Block E SAANICH RD,CENTRAL SAANICH,BC,48.6071395,-123.4740624,7,Friday,Other,,09,01,2006
09/04/2006 08:30:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797457,-123.4308246,20,Monday,Other,,09,04,2006
09/07/2006 09:27:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,9,Thursday,Theft,,09,07,2006
08/22/2006 04:43:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.5542628,-123.3926925,16,Tuesday,Traffic,,08,22,2006
08/26/2006 01:44:00 AM,1100 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797281,-123.4489711,1,Saturday,Other,,08,26,2006
08/31/2006 07:35:00 AM,7200 Block KIMPATA WAY,CENTRAL SAANICH,BC,48.5779545,-123.4606367,7,Thursday,Property Crime,,08,31,2006
09/05/2006 08:08:00 AM,MARCHANT RD & HAGAN RD,CENTRAL SAANICH,BC,48.5724605,-123.4580586,8,Tuesday,Property Crime,,09,05,2006
09/15/2006 09:59:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,21,Friday,Traffic,,09,15,2006
01/07/2006 10:19:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,22,Saturday,Drugs,,01,07,2006
08/26/2006 02:20:00 AM,CLARKE RD & DAMELART WAY,CENTRAL SAANICH,BC,48.5760688,-123.4506587,2,Saturday,Arson,,08,26,2006
08/27/2006 06:46:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,18,Sunday,Traffic,,08,27,2006
08/31/2006 07:58:00 AM,6700 Block KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.5653483,-123.4198851,7,Thursday,Breaking & Entering,,08,31,2006
08/31/2006 12:00:00 AM,WALLACE DR & CULTRA AVE,CENTRAL SAANICH,BC,48.5923207,-123.4216683,0,Thursday,Vehicle Stop,,08,31,2006
08/31/2006 08:01:00 AM,6300 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.5533156,-123.4172207,8,Thursday,Property Crime,,08,31,2006
09/01/2006 11:09:00 AM,1100 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797281,-123.4489711,11,Friday,Property Crime,,09,01,2006
09/07/2006 09:51:00 AM,1400 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.579746,-123.4311173,9,Thursday,Traffic,,09,07,2006
09/09/2006 12:23:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651594,-123.4127847,12,Saturday,Property Crime,,09,09,2006
09/15/2006 11:03:00 PM,1700 Block HOVEY RD,CENTRAL SAANICH,BC,48.5869071,-123.4306258,23,Friday,Other,,09,15,2006
08/26/2006 05:34:00 AM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779155,-123.4534738,5,Saturday,Arson,,08,26,2006
08/27/2006 08:07:00 PM,E SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5942285,-123.4168925,20,Sunday,Liquor,,08,27,2006
09/01/2006 12:24:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,12,Friday,Traffic,,09,01,2006
09/07/2006 09:58:00 AM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.5725039,-123.4515848,9,Thursday,Other,,09,07,2006
09/01/2006 01:43:00 PM,KEATING CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5651462,-123.4105743,13,Friday,Traffic,,09,01,2006
09/07/2006 10:27:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,10,Thursday,Traffic,,09,07,2006
09/09/2006 12:42:00 PM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5567048,-123.3936433,12,Saturday,Theft,,09,09,2006
08/28/2006 01:46:00 AM,1200 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797175,-123.4467939,1,Monday,Disorder,,08,28,2006
09/01/2006 03:59:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,15,Friday,Traffic,,09,01,2006
08/28/2006 06:35:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.5542628,-123.3926925,6,Monday,Traffic,,08,28,2006
01/08/2006 03:59:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941307,-123.3983587,3,Sunday,Other,,01,08,2006
08/28/2006 11:36:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,11,Monday,Traffic,,08,28,2006
09/09/2006 02:56:00 PM,7200 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5757961,-123.4462077,14,Saturday,Other,,09,09,2006
09/06/2006 12:00:00 AM,CENTRAL SAANICH LIBRARY,CENTRAL SAANICH,BC,48.4693079,-123.3326765,0,Wednesday,Pedestrian Stop,,09,06,2006
01/08/2006 08:30:00 AM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,8,Sunday,Property Crime,,01,08,2006
09/09/2006 03:40:00 PM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,15,Saturday,Other,,09,09,2006
09/06/2006 12:00:00 AM,BRENTWOOD BAY LODGE,CENTRAL SAANICH,BC,48.4693079,-123.3326765,0,Wednesday,Community Policing,,09,06,2006
09/06/2006 12:00:00 AM,BLEUE COYOTE PUB,CENTRAL SAANICH,BC,48.4693079,-123.3326765,0,Wednesday,Community Policing,,09,06,2006
08/28/2006 12:15:00 PM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5637995,-123.46619,12,Monday,Traffic,,08,28,2006
08/24/2006 06:10:00 PM,1400 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.579746,-123.4311173,18,Thursday,Other,,08,24,2006
09/03/2006 02:56:00 PM,WALLACE DR & SLUGGETT RD,CENTRAL SAANICH,BC,48.5740613,-123.4489174,14,Sunday,Property Crime,,09,03,2006
09/12/2006 08:17:00 AM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,8,Tuesday,Property Crime,,09,12,2006
08/25/2006 01:35:00 PM,3200 Block CAMPION ST,CENTRAL SAANICH,BC,48.5567347,-123.3674484,13,Friday,Traffic,,08,25,2006
08/28/2006 07:41:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,19,Monday,Theft,,08,28,2006
07/28/2006 12:00:00 AM,900 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5778875,-123.4628168,0,Friday,Pedestrian Stop,,07,28,2006
07/29/2006 02:23:00 AM,STELLYS CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.5797214,-123.4107456,2,Saturday,Liquor,,07,29,2006
08/19/2006 04:11:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,16,Saturday,Traffic,,08,19,2006
08/05/2006 11:13:00 PM,8000 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5996826,-123.4662697,23,Saturday,Disorder,,08,05,2006
08/08/2006 02:30:00 AM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,2,Tuesday,Theft,,08,08,2006
08/12/2006 09:47:00 AM,6700 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5641737,-123.4035527,9,Saturday,Other,,08,12,2006
08/17/2006 11:17:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797457,-123.4308246,23,Thursday,Property Crime,,08,17,2006
08/19/2006 06:32:00 PM,900 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797456,-123.4307426,18,Saturday,Liquor,,08,19,2006
08/05/2006 11:57:00 PM,1000 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797333,-123.4506308,23,Saturday,Other,,08,05,2006
08/12/2006 11:40:00 AM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779155,-123.4534738,11,Saturday,Robbery,,08,12,2006
08/18/2006 06:06:00 AM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.5725039,-123.4515848,6,Friday,Other,,08,18,2006
08/06/2006 02:08:00 AM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.574725,-123.3681334,2,Sunday,Drugs,,08,06,2006
08/08/2006 11:55:00 AM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941786,-123.4097901,11,Tuesday,Property Crime,,08,08,2006
08/12/2006 04:50:00 PM,6900 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5689857,-123.398998,16,Saturday,Traffic,,08,12,2006
08/14/2006 03:19:00 PM,1400 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.579746,-123.4311173,15,Monday,Traffic,,08,14,2006
08/15/2006 09:45:00 PM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,21,Tuesday,Theft,,08,15,2006
08/19/2006 07:35:00 PM,6200 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.550563,-123.4035158,19,Saturday,Other,,08,19,2006
07/31/2006 12:16:00 AM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941786,-123.4097901,0,Monday,Other,,07,31,2006
08/08/2006 01:47:00 PM,6900 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5694844,-123.4413775,13,Tuesday,Breaking & Entering,,08,08,2006
08/14/2006 03:30:00 PM,ISLAND VIEW RD & SAANICH CROSS RD,CENTRAL SAANICH,BC,48.4693079,-123.3326765,15,Monday,Other,,08,14,2006
07/31/2006 02:33:00 AM,2600 Block FERGUSON RD,CENTRAL SAANICH,BC,48.5953909,-123.392657,2,Monday,Traffic,,07,31,2006
08/14/2006 04:24:00 PM,7200 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5776782,-123.407316,16,Monday,Property Crime,,08,14,2006
08/16/2006 09:05:00 AM,1000 Block DAMELART WAY,CENTRAL SAANICH,BC,48.5769802,-123.4582531,9,Wednesday,Other,,08,16,2006
08/19/2006 10:01:00 PM,ISLAND VIEW BEACH,CENTRAL SAANICH,BC,48.4693079,-123.3326765,22,Saturday,Traffic,,08,19,2006
08/14/2006 04:31:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,16,Monday,Traffic,,08,14,2006
08/19/2006 10:08:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,22,Saturday,Traffic,,08,19,2006
08/16/2006 10:57:00 AM,6200 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.5506953,-123.417232,10,Wednesday,Other,,08,16,2006
08/16/2006 02:17:00 PM,1900 Block CULTRA AVE,CENTRAL SAANICH,BC,48.5923163,-123.4203846,14,Wednesday,Theft,,08,16,2006
08/16/2006 07:15:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,19,Wednesday,Other,,08,16,2006
07/27/2006 09:41:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,21,Thursday,Liquor,,07,27,2006
08/16/2006 08:48:00 PM,1700 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5653712,-123.4280571,20,Wednesday,Other,,08,16,2006
07/27/2006 09:53:00 PM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.5764785,-123.4477531,21,Thursday,Other,,07,27,2006
08/10/2006 08:09:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,20,Thursday,Theft from Vehicle,,08,10,2006
08/05/2006 01:47:00 AM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,1,Saturday,Other,,08,05,2006
08/06/2006 12:00:00 AM,WADDLING DOG,CENTRAL SAANICH,BC,48.4693079,-123.3326765,0,Sunday,Community Policing,,08,06,2006
07/29/2006 06:08:00 PM,6800 Block WALLACE DR,CENTRAL SAANICH,BC,48.5683349,-123.4611192,18,Saturday,Theft,,07,29,2006
08/05/2006 04:24:00 AM,MT NEWTON CROSS RD & E SAANICH RD,CENTRAL SAANICH,BC,48.5942285,-123.4168925,4,Saturday,Other,,08,05,2006
08/11/2006 12:01:00 AM,7300 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5819974,-123.3999494,0,Friday,Traffic,,08,11,2006
07/29/2006 09:57:00 PM,2200 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941803,-123.4090967,21,Saturday,Traffic,,07,29,2006
08/03/2006 09:19:00 PM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651291,-123.4081692,21,Thursday,Traffic,,08,03,2006
08/05/2006 05:17:00 AM,8300 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5819974,-123.3999494,5,Saturday,Traffic,,08,05,2006
08/11/2006 12:12:00 AM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5637995,-123.46619,0,Friday,Theft,,08,11,2006
08/17/2006 04:14:00 AM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,4,Thursday,Other,,08,17,2006
07/27/2006 11:58:00 PM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,23,Thursday,Property Crime,,07,27,2006
07/29/2006 10:17:00 PM,6900 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5697375,-123.4035223,22,Saturday,Property Crime,,07,29,2006
08/11/2006 08:25:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.5535387,-123.3861019,8,Friday,Breaking & Entering,,08,11,2006
08/13/2006 02:50:00 PM,800 Block MARCHANT RD,CENTRAL SAANICH,BC,48.5724908,-123.4607393,14,Sunday,Theft,,08,13,2006
08/19/2006 01:26:00 AM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,1,Saturday,Traffic,,08,19,2006
07/28/2006 10:26:00 AM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,10,Friday,Traffic,,07,28,2006
08/07/2006 11:18:00 AM,6700 Block WALLACE DR,CENTRAL SAANICH,BC,48.5683349,-123.4611192,11,Monday,Other,,08,07,2006
01/07/2006 01:52:00 AM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5954057,-123.4208568,1,Saturday,Traffic,,01,07,2006
08/17/2006 05:26:00 AM,STELLYS CROSS RD & W SAANICH RD,CENTRAL SAANICH,BC,48.5796353,-123.4517016,5,Thursday,Other,,08,17,2006
08/19/2006 01:36:00 AM,6700 Block WOODWARD DR,CENTRAL SAANICH,BC,48.5647068,-123.4608461,1,Saturday,Disorder,,08,19,2006
07/29/2006 11:04:00 PM,KEATING CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5641206,-123.3974514,23,Saturday,Traffic,,07,29,2006
08/03/2006 11:26:00 PM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,23,Thursday,Liquor,,08,03,2006
08/05/2006 07:49:00 AM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779155,-123.4534738,7,Saturday,Other,,08,05,2006
08/07/2006 02:57:00 PM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5637995,-123.46619,14,Monday,Assault,,08,07,2006
08/13/2006 06:41:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,18,Sunday,Traffic,,08,13,2006
08/05/2006 10:20:00 AM,2600 Block TANNER RD,CENTRAL SAANICH,BC,48.5543267,-123.3922552,10,Saturday,Traffic,,08,05,2006
08/11/2006 03:38:00 PM,900 Block GREIG AVE,CENTRAL SAANICH,BC,48.5682489,-123.4610685,15,Friday,Other,,08,11,2006
01/07/2006 09:21:00 AM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941656,-123.3999125,9,Saturday,Other,,01,07,2006
08/19/2006 02:09:00 AM,WALLACE DR & HOVEY RD,CENTRAL SAANICH,BC,48.5869936,-123.4224548,2,Saturday,Traffic,,08,19,2006
08/07/2006 04:03:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,16,Monday,Property Crime,,08,07,2006
08/13/2006 08:54:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,20,Sunday,Breaking & Entering,,08,13,2006
08/17/2006 12:55:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,12,Thursday,Drugs,,08,17,2006
08/19/2006 02:56:00 AM,6700 Block WALLACE DR,CENTRAL SAANICH,BC,48.5683349,-123.4611192,2,Saturday,Other,,08,19,2006
07/30/2006 12:31:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.5535387,-123.3861019,0,Sunday,Theft from Vehicle,,07,30,2006
08/11/2006 04:21:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5724431,-123.3983594,16,Friday,Traffic,,08,11,2006
08/14/2006 12:31:00 AM,1300 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5652331,-123.4389352,0,Monday,Other,,08,14,2006
07/30/2006 12:51:00 AM,6500 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5594403,-123.4035225,0,Sunday,Other,,07,30,2006
08/01/2006 03:28:00 PM,W SAANICH RD & BENVENUTO AVE,CENTRAL SAANICH,BC,48.5653672,-123.4386255,15,Tuesday,Traffic,,08,01,2006
08/14/2006 06:22:00 AM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651291,-123.4081692,6,Monday,Theft from Vehicle,,08,14,2006
01/07/2006 01:25:00 PM,1000 Block WAVERLY TER,CENTRAL SAANICH,BC,48.4693079,-123.3326765,13,Saturday,Traffic,,01,07,2006
08/01/2006 07:17:00 PM,6800 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.5681066,-123.4172975,19,Tuesday,Traffic,,08,01,2006
08/07/2006 07:32:00 PM,MARCHANT RD & BRENTWOOD DR,CENTRAL SAANICH,BC,48.5724785,-123.4607614,19,Monday,Other,,08,07,2006
08/14/2006 09:18:00 AM,7200 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5757961,-123.4462077,9,Monday,Breaking & Entering,,08,14,2006
08/14/2006 10:29:00 AM,6200 Block TAYLER CRT,CENTRAL SAANICH,BC,48.5515797,-123.3931459,10,Monday,Traffic,,08,14,2006
08/15/2006 04:32:00 PM,KEATING CROSS RD & RAJPUR PL,CENTRAL SAANICH,BC,48.5651434,-123.4141609,16,Tuesday,Traffic,,08,15,2006
08/19/2006 01:20:00 PM,1100 Block HOLLY PARK RD,CENTRAL SAANICH,BC,48.5785949,-123.4534883,13,Saturday,Theft,,08,19,2006
08/07/2006 08:03:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,20,Monday,Theft,,08,07,2006
08/14/2006 10:40:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,10,Monday,Traffic,,08,14,2006
08/07/2006 09:59:00 PM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,21,Monday,Other,,08,07,2006
08/02/2006 12:06:00 AM,6500 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5586152,-123.3942831,0,Wednesday,Traffic,,08,02,2006
08/07/2006 10:27:00 PM,1900 Block LISNOE AVE,CENTRAL SAANICH,BC,48.5941482,-123.4188735,22,Monday,Liquor,,08,07,2006
08/15/2006 07:03:00 PM,WALLACE DR & BENVENUTO AVE,CENTRAL SAANICH,BC,48.5629024,-123.4585548,19,Tuesday,Other,,08,15,2006
08/02/2006 07:50:00 AM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651291,-123.4081692,7,Wednesday,Traffic,,08,02,2006
08/02/2006 11:04:00 AM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,11,Wednesday,Theft,,08,02,2006
07/26/2006 03:05:00 PM,2600 Block FERGUSON RD,CENTRAL SAANICH,BC,48.5953909,-123.392657,15,Wednesday,Other,,07,26,2006
08/02/2006 01:52:00 PM,KEATING CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5641206,-123.3974514,13,Wednesday,Traffic,,08,02,2006
08/10/2006 01:04:00 PM,MCPHAIL RD & W SAANICH RD,CENTRAL SAANICH,BC,48.601475,-123.467445,13,Thursday,Traffic,,08,10,2006
07/26/2006 08:30:00 PM,3000 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.5712203,-123.3770174,20,Wednesday,Other,,07,26,2006
08/02/2006 04:00:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,16,Wednesday,Traffic,,08,02,2006
08/10/2006 02:20:00 PM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779155,-123.4534738,14,Thursday,Theft,,08,10,2006
07/29/2006 09:21:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941307,-123.3983587,9,Saturday,Other,,07,29,2006
08/04/2006 03:22:00 PM,7800 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5947438,-123.4637375,15,Friday,Other,,08,04,2006
08/02/2006 09:41:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.5832146,-123.4243206,21,Wednesday,Other,,08,02,2006
08/10/2006 02:41:00 PM,1100 Block LUCILLE DR,CENTRAL SAANICH,BC,48.5751369,-123.4527945,14,Thursday,Other,,08,10,2006
01/06/2006 11:43:00 AM,E SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5942285,-123.4168925,11,Friday,Traffic,,01,06,2006
08/18/2006 11:33:00 AM,WALLACE DR & BENVENUTO AVE,CENTRAL SAANICH,BC,48.5629024,-123.4585548,11,Friday,Other,,08,18,2006
07/27/2006 10:01:00 AM,6800 Block KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.5668091,-123.4200179,10,Thursday,Theft from Vehicle,,07,27,2006
08/04/2006 07:33:00 PM,1200 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779367,-123.4484966,19,Friday,Disorder,,08,04,2006
08/10/2006 02:50:00 PM,1400 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.5652331,-123.4389352,14,Thursday,Other,,08,10,2006
08/12/2006 05:17:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,17,Saturday,Traffic,,08,12,2006
08/01/2006 12:00:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,0,Tuesday,Community Policing,,08,01,2006
07/27/2006 11:46:00 AM,ISLAND VIEW RD & E SAANICH RD,CENTRAL SAANICH,BC,48.572424,-123.4029016,11,Thursday,Traffic,,07,27,2006
08/03/2006 07:49:00 AM,OLDFIELD RD & SEAN RD,CENTRAL SAANICH,BC,48.5605517,-123.4172464,7,Thursday,Traffic,,08,03,2006
08/04/2006 08:56:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779008,-123.4649476,20,Friday,Theft of Vehicle,,08,04,2006
08/12/2006 06:09:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5641206,-123.3974514,18,Saturday,Other,,08,12,2006
01/06/2006 02:36:00 PM,STELLYS CROSS RD & EARLY PL,CENTRAL SAANICH,BC,48.5797,-123.4460022,14,Friday,Traffic,,01,06,2006
07/29/2006 11:23:00 AM,1000 Block CLARKE RD,CENTRAL SAANICH,BC,48.5760492,-123.4576425,11,Saturday,Property Crime,,07,29,2006
07/31/2006 08:14:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,8,Monday,Traffic,,07,31,2006
08/03/2006 08:57:00 AM,7000 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5724047,-123.4423175,8,Thursday,Property Crime,,08,03,2006
08/12/2006 06:30:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,18,Saturday,Other,,08,12,2006
01/06/2006 03:53:00 PM,7600 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5819974,-123.3999494,15,Friday,Traffic,,01,06,2006
08/18/2006 03:12:00 PM,7600 Block E SAANICH RD,CENTRAL SAANICH,BC,48.5887222,-123.4193848,15,Friday,Property Crime,,08,18,2006
07/27/2006 02:51:00 PM,7900 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.5971492,-123.4168644,14,Thursday,Property Crime,,07,27,2006
07/29/2006 11:31:00 AM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651594,-123.4127847,11,Saturday,Traffic,,07,29,2006
08/04/2006 11:21:00 PM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.574725,-123.3681334,23,Friday,Drugs,,08,04,2006
08/10/2006 04:23:00 PM,1100 Block CLARKE RD,CENTRAL SAANICH,BC,48.5760446,-123.4532625,16,Thursday,Property Crime,,08,10,2006
01/06/2006 04:04:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941391,-123.3971602,16,Friday,Theft,,01,06,2006
08/18/2006 03:24:00 PM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5567048,-123.3936433,15,Friday,Other,,08,18,2006
07/31/2006 11:32:00 AM,W SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.5753045,-123.4452848,11,Monday,Traffic,,07,31,2006
08/05/2006 12:17:00 AM,900 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5778875,-123.4628168,0,Saturday,Other,,08,05,2006
01/06/2006 05:25:00 PM,7100 Block W SAANICH RD,CENTRAL SAANICH,BC,48.5754315,-123.4054366,17,Friday,Theft,,01,06,2006
08/18/2006 04:08:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941307,-123.3983587,16,Friday,Traffic,,08,18,2006
08/20/2006 05:31:00 AM,1000 Block VERDIER AVE,CENTRAL SAANICH,BC,48.5779092,-123.4573783,5,Sunday,Assault,,08,20,2006
08/08/2006 04:34:00 PM,6800 Block KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.5668091,-123.4200179,16,Tuesday,Theft,,08,08,2006
